fecha,0,1,2,3,4,5
2016-08-14 00:00:00+00:00,,,,30.226190476190464,19.197619047619046,
2016-08-15 00:00:00+00:00,,,,30.031578947368416,19.784210526315793,
2016-08-16 00:00:00+00:00,,,,29.585937500000007,21.69375000000001,
2016-08-17 00:00:00+00:00,,,,28.787499999999998,25.718750000000004,
2016-08-18 00:00:00+00:00,,,,28.446551724137947,25.540517241379316,
2016-08-19 00:00:00+00:00,,,,28.26692307692307,25.78615384615384,
2016-08-20 00:00:00+00:00,,,,28.254918032786872,28.763934426229504,
2016-08-21 00:00:00+00:00,,,,28.27131147540983,19.181147540983602,
2016-08-22 00:00:00+00:00,,,,28.862328767123284,21.188356164383574,
2016-08-23 00:00:00+00:00,,,,29.541176470588237,23.94789915966387,
2016-08-24 00:00:00+00:00,,,,30.021276595744688,23.33475177304964,
2016-08-25 00:00:00+00:00,,,,30.175342465753396,22.288356164383575,
2016-08-26 00:00:00+00:00,,,,30.1423913043478,24.747826086956533,
2016-08-27 00:00:00+00:00,,,,30.921428571428567,23.88214285714286,
2016-08-28 00:00:00+00:00,,,,30.743877551020407,21.69897959183674,
2016-08-29 00:00:00+00:00,,,,30.26315789473684,17.637593984962393,
2016-08-30 00:00:00+00:00,,,,29.884920634920636,18.339682539682542,
2016-08-31 00:00:00+00:00,,,,29.535820895522388,21.41119402985074,
2016-09-01 00:00:00+00:00,,,,29.74782608695653,20.49347826086958,
2016-09-02 00:00:00+00:00,,,,29.885185185185193,19.18148148148148,
2016-09-03 00:00:00+00:00,,,,30.361538461538455,19.607692307692307,
2016-09-04 00:00:00+00:00,,,,30.6421875,19.225000000000005,
2016-09-05 00:00:00+00:00,,,,30.71511627906976,18.72558139534884,
2016-09-06 00:00:00+00:00,,,,30.958490566037742,16.48867924528302,
2016-09-07 00:00:00+00:00,,,,31.054166666666664,16.92083333333333,
2016-09-08 00:00:00+00:00,,,,30.086986301369862,19.812328767123276,
2016-09-09 00:00:00+00:00,,,,28.473972602739718,21.25616438356165,
2016-09-10 00:00:00+00:00,,,,28.56201550387596,20.1891472868217,
2016-09-11 00:00:00+00:00,,,,28.54107142857142,22.47142857142858,
2016-09-12 00:00:00+00:00,,,,28.844230769230766,24.33076923076923,
2016-09-13 00:00:00+00:00,,,,27.419512195121946,33.61707317073171,
2016-09-14 00:00:00+00:00,,,,25.73963963963964,23.555855855855857,
2016-09-15 00:00:00+00:00,,,,24.161111111111122,31.75833333333334,
2016-09-16 00:00:00+00:00,,,,24.577611940298524,31.626119402985065,
2016-09-17 00:00:00+00:00,,,,25.26030534351145,28.35496183206106,
2016-09-18 00:00:00+00:00,,,,25.576923076923073,24.93589743589744,
2016-09-19 00:00:00+00:00,,,,25.553125000000005,23.64999999999999,
2016-09-20 00:00:00+00:00,,,,26.064754098360638,20.912295081967216,
2016-09-21 00:00:00+00:00,,,,25.83333333333333,24.317543859649106,
2016-09-22 00:00:00+00:00,,,,25.524427480916028,26.59541984732826,
2016-09-23 00:00:00+00:00,,,,24.95365853658537,29.119512195121963,
2016-09-24 00:00:00+00:00,,,,25.572881355932203,23.647457627118644,
2016-09-25 00:00:00+00:00,,,,25.574264705882335,33.004411764705885,
2016-09-26 00:00:00+00:00,,,,25.2951219512195,27.148780487804874,
2016-09-27 00:00:00+00:00,,,,26.40625,22.6,
2016-09-28 00:00:00+00:00,,,,26.347222222222207,27.252777777777787,
2016-09-29 00:00:00+00:00,,,,26.02272727272726,26.67272727272727,
2016-09-30 00:00:00+00:00,,,,25.86756756756756,26.716216216216225,
2016-10-01 00:00:00+00:00,,,,25.859292035398216,26.769911504424776,
2016-10-02 00:00:00+00:00,,,,25.3579831932773,20.22605042016806,
2016-10-03 00:00:00+00:00,,,,24.89785714285713,21.876428571428562,
2016-10-04 00:00:00+00:00,,,,24.89062499999999,23.406249999999996,
2016-10-05 00:00:00+00:00,,,,24.94999999999998,21.814,
2016-10-06 00:00:00+00:00,,,,25.1483870967742,18.572580645161285,
2016-10-07 00:00:00+00:00,,,,24.53707865168539,19.565168539325846,
2016-10-08 00:00:00+00:00,,,,24.25,16.35625,
2016-10-09 00:00:00+00:00,,,,24.18157894736843,27.9657894736842,
2016-10-10 00:00:00+00:00,,,,23.92340425531916,30.731914893617034,
2016-10-11 00:00:00+00:00,,,,23.241221374045793,34.41145038167939,
2016-10-12 00:00:00+00:00,,,,22.601351351351333,43.295270270270294,
2016-10-13 00:00:00+00:00,,,,21.62074074074075,43.70518518518518,
2016-10-14 00:00:00+00:00,,,,20.96792452830188,42.27169811320754,
2016-10-15 00:00:00+00:00,,,,21.046341463414613,36.18211382113821,
2016-10-16 00:00:00+00:00,,,,20.96328124999999,38.17968750000001,
2016-10-17 00:00:00+00:00,,,,21.463636363636358,47.94685314685314,
2016-10-18 00:00:00+00:00,,,,21.943307086614176,51.181889763779544,
2016-10-19 00:00:00+00:00,,,,22.315942028985482,52.51304347826091,
2016-10-20 00:00:00+00:00,,,,22.674999999999976,49.380714285714284,
2016-10-21 00:00:00+00:00,,,,22.560638297872337,49.052127659574474,
2016-10-22 00:00:00+00:00,,,,22.319178082191787,52.247260273972564,
2016-10-23 00:00:00+00:00,,,,21.51066666666665,51.36600000000001,
2016-10-24 00:00:00+00:00,,,,20.84477611940299,50.84626865671642,
2016-10-25 00:00:00+00:00,,,,21.0948905109489,54.42773722627742,
2016-10-26 00:00:00+00:00,,,,20.993333333333325,55.09999999999999,
2016-10-27 00:00:00+00:00,,,,22.29120879120879,56.718681318681284,
2016-10-28 00:00:00+00:00,,,,22.341481481481477,55.02370370370371,
2016-10-29 00:00:00+00:00,,,,22.403378378378388,52.40067567567575,
2016-10-30 00:00:00+00:00,,,,22.009859154929597,43.28028169014084,
2016-10-31 00:00:00+00:00,,,,21.473611111111136,34.813888888888904,
2016-11-01 00:00:00+00:00,,,,21.213475177304947,36.617730496453916,
2016-11-02 00:00:00+00:00,,,,21.34683544303797,45.602531645569634,
2016-11-03 00:00:00+00:00,,,,21.169565217391323,48.12826086956522,
2016-11-04 00:00:00+00:00,,,,21.07244897959184,50.46326530612245,
2016-11-05 00:00:00+00:00,,,,20.34444444444446,57.8711111111111,
2016-11-06 00:00:00+00:00,,,,,,
2016-11-07 00:00:00+00:00,,,,17.547777777777778,30.05111111111112,
2016-11-08 00:00:00+00:00,,,,17.565972222222214,32.094444444444456,
2016-11-09 00:00:00+00:00,,,,18.77829457364341,40.145736434108514,
2016-11-10 00:00:00+00:00,,,,19.58571428571428,35.10659340659341,
2016-11-11 00:00:00+00:00,,,,20.57703703703704,34.834814814814784,
2016-11-12 00:00:00+00:00,,,,19.997202797202817,38.10839160839161,
2016-11-13 00:00:00+00:00,,,,19.61600000000002,48.300666666666686,
2016-11-14 00:00:00+00:00,,,,20.063448275862047,39.02758620689656,
2016-11-15 00:00:00+00:00,,,,20.658394160583946,29.03576642335767,
2016-11-16 00:00:00+00:00,,,,20.63733333333334,27.912000000000006,
2016-11-17 00:00:00+00:00,,,,21.23650793650792,30.52698412698413,
2016-11-18 00:00:00+00:00,,,,21.404316546762594,34.54892086330935,
2016-11-19 00:00:00+00:00,,,,20.43032786885248,32.24180327868852,
2016-11-20 00:00:00+00:00,,,,19.12013888888889,48.57083333333335,
2016-11-21 00:00:00+00:00,,,,19.13018867924528,49.79999999999999,
2016-11-22 00:00:00+00:00,,,,19.742000000000004,37.74899999999998,
2016-11-23 00:00:00+00:00,,,,19.15384615384615,33.29230769230771,
2016-11-24 00:00:00+00:00,260.0,,,19.5375,31.275000000000002,
2016-11-25 00:00:00+00:00,430.0,,,20.061739130434795,38.941739130434776,
2016-11-26 00:00:00+00:00,10.0,,,19.275,44.75250000000001,
2016-11-27 00:00:00+00:00,140.0,,,18.104000000000003,47.102,
2016-11-28 00:00:00+00:00,600.0,,,18.543023255813953,46.256976744186034,
2016-11-29 00:00:00+00:00,500.0,,,19.912244897959187,42.87755102040816,
2016-11-30 00:00:00+00:00,590.0,,,19.87164179104478,37.232835820895524,
2016-12-01 00:00:00+00:00,450.0,,,20.653174603174612,43.111111111111114,
2016-12-02 00:00:00+00:00,830.0,,,20.60816326530611,45.216326530612236,
2016-12-03 00:00:00+00:00,1830.0,,,19.897222222222247,45.356944444444466,
2016-12-04 00:00:00+00:00,3700.0,,,19.14761904761905,51.09931972789117,
2016-12-05 00:00:00+00:00,1420.0,,,19.45774647887325,49.20915492957744,
2016-12-06 00:00:00+00:00,10.0,,,19.01052631578946,48.07142857142855,
2016-12-07 00:00:00+00:00,520.0,,,18.76533333333333,46.85599999999998,
2016-12-08 00:00:00+00:00,40.0,,,18.310416666666665,40.71249999999999,
2016-12-09 00:00:00+00:00,350.0,,,18.40789473684211,41.13333333333332,
2016-12-10 00:00:00+00:00,10.0,,,17.906034482758624,45.15086206896548,
2016-12-11 00:00:00+00:00,0.0,,,17.170731707317078,44.96910569105688,
2016-12-12 00:00:00+00:00,680.0,,,17.18676470588235,44.866176470588215,
2016-12-13 00:00:00+00:00,670.0,,,17.807482993197283,44.671428571428564,
2016-12-14 00:00:00+00:00,670.0,,,18.636912751677855,46.33624161073825,
2016-12-15 00:00:00+00:00,770.0,,,19.03382352941176,38.799264705882344,
2016-12-16 00:00:00+00:00,270.0,,,19.087500000000002,38.9725,
2016-12-17 00:00:00+00:00,20.0,,,18.421739130434784,39.7391304347826,
2016-12-18 00:00:00+00:00,10.0,,,17.48079999999999,34.66239999999996,
2016-12-19 00:00:00+00:00,470.0,,,17.790476190476188,33.625396825396834,
2016-12-20 00:00:00+00:00,380.0,,,18.30084745762712,29.755932203389836,
2016-12-21 00:00:00+00:00,350.0,,,18.649218749999985,32.262499999999996,
2016-12-22 00:00:00+00:00,180.0,,,18.130612244897968,34.83197278911565,
2016-12-23 00:00:00+00:00,80.0,,,17.158064516129045,37.745161290322585,
2016-12-24 00:00:00+00:00,20.0,,,16.17613636363636,41.23181818181819,
2016-12-25 00:00:00+00:00,10.0,,,15.60384615384615,41.40384615384615,
2016-12-26 00:00:00+00:00,10.0,,,14.826760563380295,40.88802816901408,
2016-12-27 00:00:00+00:00,50.0,,,13.975675675675673,41.71891891891892,
2016-12-28 00:00:00+00:00,30.0,,,13.641379310344833,42.326896551724104,
2016-12-29 00:00:00+00:00,40.0,,,13.579310344827595,42.4489655172414,
2016-12-30 00:00:00+00:00,90.0,,,13.310638297872346,42.171276595744686,
2016-12-31 00:00:00+00:00,10.0,,,12.767391304347834,41.344927536231914,
2017-01-01 00:00:00+00:00,10.0,,,11.90200000000002,41.132666666666665,
2017-01-02 00:00:00+00:00,50.0,,,12.088965517241384,49.84344827586208,
2017-01-03 00:00:00+00:00,70.0,,,12.608163265306144,57.6047619047619,
2017-01-04 00:00:00+00:00,100.0,,,13.22772277227723,65.07128712871287,
2017-01-05 00:00:00+00:00,70.0,,,13.49520547945206,65.82945205479454,
2017-01-06 00:00:00+00:00,10.0,,,13.047,54.51899999999998,
2017-01-07 00:00:00+00:00,20.0,,,12.58217054263566,46.48449612403101,
2017-01-08 00:00:00+00:00,10.0,,,12.220422535211272,44.466197183098586,
2017-01-09 00:00:00+00:00,750.0,,,14.727678571428566,43.56071428571424,
2017-01-10 00:00:00+00:00,460.0,,,15.063999999999997,43.64199999999999,
2017-01-11 00:00:00+00:00,370.0,,,17.099999999999998,46.0,
2017-01-12 00:00:00+00:00,460.0,,,18.39026548672567,46.00442477876108,
2017-01-13 00:00:00+00:00,210.0,,,18.72434782608697,34.49826086956521,
2017-01-14 00:00:00+00:00,50.0,,,17.640624999999996,27.734375000000004,
2017-01-15 00:00:00+00:00,50.0,,,15.56451612903226,28.487096774193564,
2017-01-16 00:00:00+00:00,490.0,,,16.40163934426231,31.015573770491788,
2017-01-17 00:00:00+00:00,350.0,,,17.794701986754973,31.433112582781447,
2017-01-18 00:00:00+00:00,220.0,,,17.971739130434777,17.20072463768116,
2017-01-19 00:00:00+00:00,520.0,,,17.791095890410958,17.16027397260274,
2017-01-20 00:00:00+00:00,480.0,,,17.9376,22.234399999999997,
2017-01-21 00:00:00+00:00,60.0,,,17.617391304347827,27.621739130434786,
2017-01-22 00:00:00+00:00,40.0,,,15.864062500000003,31.216406250000013,
2017-01-23 00:00:00+00:00,290.0,,,16.519117647058813,28.455147058823542,
