"2018-12-14T08:20:48.228580437Z","31","3","31","18","21","21","14","13","106","106","13","3","14","18"
"2018-12-14T08:23:23.541708424Z","31","3","31","18","21","21","14","13","106","106","13","3","14","18"
"2018-12-14T08:25:33.905736398Z","38","3","38","17","22","22","18","16","118","118","16","3","18","17"
"2018-12-14T08:30:02.139886727Z","38","3","38","17","22","22","18","16","118","118","16","3","18","17"
"2018-12-14T08:45:01.592399228Z","67","7","62","24","30","23","19","16","160","150","25","6","22","18"
"2018-12-14T09:00:02.345912752Z","85","10","76","26","38","27","22","11","187","172","28","7","26","19"
"2018-12-14T09:15:02.280892587Z","99","15","83","27","52","37","22","12","211","184","32","9","29","20"
"2018-12-14T09:30:02.232657123Z","121","22","88","29","71","47","24","12","257","214","36","14","32","21"
"2018-12-14T09:45:02.189105887Z","135","25","84","31","83","52","24","15","281","208","42","11","37","22"
"2018-12-14T10:00:02.274799051Z","146","28","89","34","96","58","20","15","299","213","44","13","39","20"
"2018-12-14T10:15:02.185542487Z","152","31","83","37","103","63","20","25","309","219","51","14","42","19"
"2018-12-14T10:30:01.546345246Z","165","34","79","38","109","60","22","23","322","218","53","14","43","19"
"2018-12-14T10:45:01.580111306Z","178","36","82","38","115","52","24","33","339","224","64","17","47","16"
"2018-12-14T11:00:01.71958105Z","188","36","89","38","120","53","22","33","349","222","69","14","51","16"
"2018-12-14T11:15:02.008610929Z","190","38","85","41","128","48","25","30","363","234","72","16","57","18"
"2018-12-14T11:30:01.953526656Z","193","39","83","42","136","45","24","36","373","231","81","13","60","18"
"2018-12-14T11:45:02.046810323Z","199","42","78","44","150","44","25","38","392","233","98","15","66","21"
"2018-12-14T12:00:01.439777707Z","199","46","71","47","156","45","22","23","401","209","100","15","67","21"
"2018-12-14T12:15:01.711855356Z","204","49","67","47","162","37","18","19","413","192","103","17","67","16"
"2018-12-14T12:30:01.639763616Z","208","49","65","47","165","33","18","16","420","177","106","11","70","14"
"2018-12-14T12:45:01.702895382Z","208","54","45","52","168","29","13","17","427","158","111","16","72","20"
"2018-12-14T13:00:01.807298921Z","209","56","46","53","169","23","8","18","432","139","113","8","73","18"
"2018-12-14T13:15:02.059569938Z","211","57","39","54","172","22","11","19","438","115","118","7","79","10"
"2018-12-14T13:30:01.492018055Z","212","57","31","56","174","16","7","14","443","81","123","3","80","5"
"2018-12-14T13:45:01.907770648Z","212","59","15","62","178","15","3","13","445","61","130","5","81","6"
"2018-12-14T14:00:01.858148567Z","212","60","11","67","179","8","0","5","446","36","132","4","81","7"
"2018-12-14T14:15:02.115734101Z","213","60","9","67","179","5","0","2","447","20","132","2","81","1"
"2018-12-14T14:30:02.04367006Z","216","62","13","68","179","1","1","3","455","24","134","3","82","1"
"2018-12-14T14:45:02.118740376Z","218","62","15","68","181","3","0","1","460","24","134","1","82","0"
"2018-12-14T15:00:02.111332289Z","220","62","17","68","184","5","0","0","464","25","134","1","82","0"
"2018-12-14T15:15:02.313765552Z","223","62","19","68","188","10","0","0","470","31","134","1","82","0"
"2018-12-14T15:30:02.281187941Z","227","63","25","68","189","8","1","9","480","48","143","2","83","1"
"2018-12-14T15:45:01.379443211Z","228","63","23","68","191","10","1","11","485","49","146","1","84","0"
"2018-12-14T16:00:01.35524824Z","228","63","22","68","192","11","0","9","485","45","146","1","84","1"
"2018-12-14T16:15:01.698901146Z","229","63","21","68","195","15","0","10","489","50","147","0","84","2"
"2018-12-14T16:30:01.651343784Z","231","63","26","68","196","11","1","10","491","48","148","0","85","1"
"2018-12-14T16:45:02.046357187Z","232","63","34","68","196","10","1","10","491","54","148","0","85","0"
"2018-12-14T17:00:01.446565954Z","232","63","38","69","198","9","1","11","495","60","149","0","85","1"
"2018-12-14T17:15:01.627922761Z","238","63","42","69","200","11","2","7","500","65","150","1","86","1"
"2018-12-14T17:30:01.546119114Z","242","63","45","69","201","8","2","2","502","60","151","0","87","1"
"2018-12-14T17:45:01.448135741Z","242","63","44","69","201","7","1","3","505","59","153","0","87","2"
"2018-12-14T18:00:01.714428194Z","244","63","46","69","201","7","1","0","506","57","153","0","87","1"
"2018-12-14T18:15:01.739574637Z","244","63","45","69","202","9","1","0","506","56","153","0","87","1"
"2018-12-14T18:30:01.728574045Z","246","64","44","69","202","6","1","0","507","55","153","1","87","1"
"2018-12-14T18:45:01.646264572Z","246","66","30","70","202","4","2","9","511","55","161","2","88","5"
"2018-12-14T19:00:01.760994002Z","246","66","31","71","202","2","1","4","511","44","162","0","88","5"
"2018-12-14T19:15:01.958029449Z","246","66","29","73","203","2","1","2","512","38","163","0","89","4"
"2018-12-14T19:30:01.984137122Z","246","67","10","74","203","1","3","6","513","28","166","1","92","2"
"2018-12-14T19:45:01.934666263Z","246","67","9","74","203","2","0","4","516","18","169","0","92","1"
"2018-12-14T20:00:02.030119767Z","246","67","6","74","203","2","1","2","516","13","169","0","93","1"
"2018-12-14T20:15:02.15965361Z","246","67","3","74","204","2","0","0","517","7","169","0","93","1"
"2018-12-14T20:30:02.29233271Z","246","67","1","74","204","1","0","1","520","8","170","0","93","1"
"2018-12-14T20:45:01.475607393Z","246","67","0","74","205","2","0","0","521","4","170","0","93","1"
"2018-12-14T21:00:01.623961508Z","246","67","0","74","205","1","0","0","521","1","170","0","93","0"
"2018-12-14T21:15:01.664025158Z","246","67","0","74","205","1","0","0","521","1","170","0","93","0"
"2018-12-14T21:30:02.053921693Z","247","67","1","74","205","1","0","0","522","2","170","0","93","0"
"2018-12-14T21:45:02.871288729Z","247","67","1","74","205","1","0","0","522","2","170","0","93","0"
"2018-12-14T22:00:01.442947565Z","247","67","0","74","205","1","0","0","522","1","170","0","93","0"
"2018-12-14T22:15:01.719074881Z","247","67","0","74","205","1","0","0","522","1","170","0","93","0"
"2018-12-14T22:30:01.893049191Z","247","67","0","74","205","1","0","0","522","1","170","0","93","0"
"2018-12-14T22:45:01.998476262Z","247","67","0","74","205","1","0","0","522","1","170","0","93","0"
"2018-12-14T23:00:02.1437892Z","0","0","0","0","1","1","0","0","1","1","0","0","0","0"
"2018-12-15T23:00:01.406848165Z","0","0","0","0","1","1","0","0","1","1","0","0","0","0"
"2018-12-16T23:00:01.59850941Z","0","0","0","0","1","1","0","0","1","1","0","0","0","0"
"2018-12-17T08:02:33.77280684Z","1","35","35","22","22","19","5","101","101","10","1","19","5","10"
"2018-12-17T08:15:02.306675608Z","5","34","39","26","25","20","1","112","98","11","5","21","5","11"
"2018-12-17T08:30:01.947279798Z","7","47","53","35","31","20","3","146","128","14","6","23","7","13"
"2018-12-17T08:45:02.252220649Z","14","72","84","51","40","17","7","195","164","21","11","27","11","18"
"2018-12-17T09:00:01.655946116Z","17","86","98","56","40","17","11","223","190","23","13","28","16","20"
"2018-12-17T09:15:02.200227436Z","20","89","107","72","52","16","20","248","211","24","15","30","25","20"
"2018-12-17T09:30:01.788079945Z","21","95","122","87","56","13","18","283","229","26","16","31","29","22"
"2018-12-17T09:45:02.091670794Z","22","110","151","113","63","21","16","321","250","28","14","40","32","23"
"2018-12-17T10:00:02.04590894Z","25","127","171","123","61","23","19","346","265","28","14","44","35","18"
"2018-12-17T10:15:01.925175612Z","28","130","188","133","76","32","17","372","284","31","15","54","36","21"
"2018-12-17T10:30:01.44190907Z","30","122","202","144","74","34","18","388","295","31","14","58","40","23"
"2018-12-17T10:45:01.823674227Z","36","119","219","152","65","23","21","409","281","31","17","65","48","23"
"2018-12-17T11:00:02.083296873Z","38","117","229","168","77","13","27","426","278","31","12","65","53","23"
"2018-12-17T11:15:02.371649917Z","39","118","237","181","60","16","30","444","278","31","9","67","61","22"
"2018-12-17T11:30:01.689201118Z","41","126","250","191","49","19","36","462","290","32","10","73","72","22"
"2018-12-17T11:45:01.930956132Z","43","113","263","198","63","28","30","476","276","32","14","83","78","21"
"2018-12-17T12:00:02.331109202Z","46","112","268","203","61","27","22","479","260","33","16","87","82","21"
"2018-12-17T12:15:02.208642697Z","48","100","271","208","68","26","20","489","254","40","14","89","85","26"
"2018-12-17T12:30:01.438920944Z","56","90","275","210","55","23","19","495","240","42","21","91","90","24"
"2018-12-17T12:45:01.592824454Z","59","81","282","212","46","22","16","503","215","42","16","94","93","23"
"2018-12-17T13:00:02.200531305Z","62","84","290","218","37","17","16","513","201","48","10","94","96","23"
"2018-12-17T13:15:01.962233248Z","63","78","298","227","32","14","16","522","169","49","9","95","102","12"
"2018-12-17T13:30:01.545200043Z","65","78","305","233","31","9","8","530","159","51","6","97","104","10"
"2018-12-17T13:45:01.905620153Z","67","60","310","238","19","5","8","541","136","54","5","100","108","9"
"2018-12-17T14:00:02.307717061Z","67","58","314","247","25","3","5","554","115","55","0","101","111","5"
"2018-12-17T14:15:01.707988672Z","68","51","318","251","25","9","7","562","115","56","1","103","114","4"
"2018-12-17T14:30:01.815001278Z","70","53","333","256","26","23","12","598","155","58","3","117","118","5"
"2018-12-17T14:45:01.994227773Z","73","52","341","270","35","21","20","624","162","58","3","123","129","5"
"2018-12-17T15:00:01.796148116Z","73","54","343","272","32","21","17","626","159","58","3","123","130","6"
"2018-12-17T15:15:02.169009861Z","73","60","348","275","33","26","17","640","172","59","4","128","131","4"
"2018-12-17T15:30:02.336359056Z","73","75","362","285","48","23","20","662","202","59","4","129","134","3"
"2018-12-17T15:45:01.783899364Z","73","86","369","290","40","27","18","672","206","59","2","137","136","3"
"2018-12-17T16:00:02.221850292Z","73","97","378","294","41","25","17","676","212","59","0","137","138","0"
"2018-12-17T16:15:02.396428376Z","73","101","383","302","41","26","19","689","226","62","1","140","141","4"
"2018-12-17T16:30:01.738476527Z","74","100","394","311","50","35","15","711","253","64","7","146","147","5"
"2018-12-17T16:45:02.065619018Z","78","106","402","329","61","32","13","726","244","65","10","151","150","6"
"2018-12-17T17:00:02.379055463Z","84","106","408","334","50","32","8","732","223","65","13","156","152","4"
"2018-12-17T17:15:01.663071724Z","86","100","410","339","59","29","8","739","218","65","12","158","154","6"
"2018-12-17T17:30:01.838338344Z","86","94","417","346","54","30","10","751","213","66","12","160","158","6"
"2018-12-17T17:45:02.04901357Z","88","105","434","356","48","15","10","760","214","70","14","163","159","10"
"2018-12-17T18:00:02.379895312Z","92","109","439","357","54","6","8","765","200","70","16","164","161","7"
"2018-12-17T18:15:01.439710796Z","95","90","440","360","45","5","10","769","189","71","16","164","164","7"
"2018-12-17T18:30:02.043495148Z","96","106","447","362","31","5","12","776","177","72","15","164","169","8"
"2018-12-17T18:45:02.23447785Z","101","87","449","363","17","10","9","780","156","74","20","169","172","9"
"2018-12-17T19:00:02.033924424Z","102","90","450","363","12","11","8","782","147","74","17","171","174","6"
"2018-12-17T19:15:02.221410659Z","106","80","450","364","6","13","9","791","141","80","17","175","177","10"
"2018-12-17T19:30:02.371646744Z","108","63","450","364","6","15","7","794","116","82","12","180","178","8"
"2018-12-17T19:45:01.786573426Z","108","56","450","364","4","13","13","796","99","84","6","181","185","4"
"2018-12-17T20:00:02.041713718Z","111","32","450","364","4","13","9","796","70","84","7","183","187","1"
"2018-12-17T20:15:02.150516948Z","112","19","450","364","3","3","8","796","45","85","4","183","190","3"
"2018-12-17T20:30:02.503346698Z","114","9","450","364","4","0","5","796","27","86","7","183","192","1"
"2018-12-17T20:45:01.940867765Z","114","4","450","365","3","0","2","796","14","89","1","183","192","3"
"2018-12-17T21:00:01.891782407Z","115","2","450","365","1","0","1","797","6","89","1","183","193","0"
"2018-12-17T21:15:02.11427157Z","115","0","450","365","1","0","1","797","3","90","0","183","193","1"
"2018-12-17T21:30:02.187025939Z","115","0","450","365","1","0","0","797","1","90","0","183","193","0"
"2018-12-17T21:45:03.846929162Z","115","0","450","365","1","0","0","797","1","90","0","183","193","0"
"2018-12-17T22:00:02.218337295Z","115","0","450","365","1","0","0","797","1","90","0","183","193","0"
"2018-12-17T22:15:02.136419739Z","115","0","450","365","1","0","0","797","1","90","0","183","193","0"
"2018-12-17T22:30:01.384901805Z","115","0","450","365","1","0","0","797","1","90","0","183","193","0"
"2018-12-17T22:45:01.638200542Z","115","0","450","365","1","0","0","797","1","90","0","183","193","0"
"2018-12-17T23:00:01.693126078Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-17T23:15:02.154949655Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-17T23:30:01.393561621Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-17T23:45:01.930474513Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T00:00:01.658609076Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T00:15:02.072150886Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T00:30:01.702491362Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T00:45:01.878352989Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T01:00:01.746988453Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T01:30:01.594000122Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T01:45:01.758567625Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T02:00:01.777740019Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T02:15:01.874545643Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T02:30:01.948204597Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T02:45:02.063741411Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T03:00:02.179637936Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T03:15:02.413651447Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T03:30:01.747855149Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T03:45:01.913960501Z","0","0","0","2","1","0","0","2","1","0","0","0","0","0"
"2018-12-18T04:00:01.663121463Z","0","0","0","2","1","0","0","2","1","0","0","0","0","0"
"2018-12-18T04:15:02.180503947Z","0","0","0","2","1","0","0","2","1","0","0","0","0","0"
"2018-12-18T04:30:01.322057659Z","0","0","0","2","1","0","0","2","1","0","0","0","0","0"
"2018-12-18T04:45:01.443292061Z","0","0","0","2","1","0","0","2","1","0","0","0","0","0"
"2018-12-18T05:00:01.402868196Z","0","0","0","2","1","0","0","2","1","0","0","0","0","0"
"2018-12-18T05:15:01.936426984Z","0","0","0","2","1","0","0","2","1","0","0","0","0","0"
"2018-12-18T05:30:02.056910797Z","0","0","0","2","1","0","0","2","1","0","0","0","0","0"
"2018-12-18T05:45:02.31242478Z","0","1","1","2","1","0","0","3","2","0","0","0","0","0"
"2018-12-18T06:00:01.513898065Z","0","2","2","2","1","0","0","4","3","0","0","0","0","0"
"2018-12-18T06:15:01.819830889Z","0","2","2","3","2","0","0","4","3","0","0","0","0","0"
"2018-12-18T06:30:02.210676984Z","0","1","2","3","1","0","0","4","3","1","0","0","0","1"
"2018-12-18T06:45:01.414761728Z","0","1","2","4","2","0","0","5","4","1","0","0","0","1"
"2018-12-18T07:00:01.567152493Z","0","7","8","4","1","1","0","11","10","1","0","1","0","1"
"2018-12-18T07:15:01.817176081Z","1","22","23","7","4","2","1","38","37","2","1","3","1","2"
"2018-12-18T07:30:02.123430337Z","3","59","62","14","11","2","3","92","88","3","3","5","4","3"
"2018-12-18T07:45:02.104751394Z","4","77","100","16","8","20","6","152","124","6","4","23","8","6"
"2018-12-18T08:00:01.804710514Z","6","85","117","23","14","36","6","191","155","8","5","40","11","6"
"2018-12-18T08:15:01.536248563Z","8","96","131","28","16","35","9","227","182","13","6","44","16","10"
"2018-12-18T08:30:01.577201188Z","11","120","163","36","24","36","8","278","224","16","8","47","19","13"
"2018-12-18T08:45:02.090896921Z","13","139","198","56","40","36","17","341","263","19","10","62","30","13"
"2018-12-18T09:00:02.26011206Z","14","140","215","58","33","33","13","363","258","23","10","65","33","17"
"2018-12-18T09:15:02.311933793Z","15","145","230","67","37","28","13","378","261","24","13","67","37","18"
"2018-12-18T09:30:02.254435922Z","20","148","238","71","35","28","17","395","276","27","15","70","42","23"
"2018-12-18T09:45:01.538939554Z","30","151","258","96","54","36","26","428","314","27","23","80","51","18"
"2018-12-18T10:00:01.761439555Z","32","145","264","100","47","41","22","445","304","28","19","83","58","17"
"2018-12-18T10:15:02.1091958Z","34","149","274","110","46","44","27","472","309","30","18","91","67","17"
"2018-12-18T10:30:01.852890688Z","38","145","288","131","63","48","25","493","331","31","22","95","73","16"
"2018-12-18T10:45:01.992147079Z","41","153","303","142","52","46","24","509","326","32","21","100","76","17"
"2018-12-18T11:00:02.160480296Z","43","144","310","156","67","48","25","527","331","32","23","107","81","18"
"2018-12-18T11:15:01.556466799Z","46","141","319","164","62","44","24","540","329","32","23","110","84","17"
"2018-12-18T11:30:01.865596244Z","47","128","330","184","68","37","26","548","318","32","15","111","88","17"
"2018-12-18T11:45:01.97074141Z","53","111","334","194","56","41","25","555","286","34","16","119","94","22"
"2018-12-18T12:00:02.321430794Z","56","107","338","200","48","37","28","566","266","37","13","124","99","22"
"2018-12-18T12:15:01.618271723Z","58","96","339","208","45","33","34","571","250","38","13","127","108","20"
"2018-12-18T12:30:01.757067798Z","60","86","344","214","44","28","31","576","230","40","11","132","118","18"
"2018-12-18T12:45:02.174000326Z","62","78","347","223","48","20","22","582","208","44","11","134","122","17"
"2018-12-18T13:00:01.957933858Z","63","58","349","226","36","15","27","586","166","44","6","136","133","10"
"2018-12-18T13:15:02.116544495Z","63","67","355","227","28","11","23","589","148","47","1","137","139","8"
"2018-12-18T13:30:02.159989302Z","63","61","362","228","24","9","16","597","128","49","2","140","143","9"
"2018-12-18T13:45:01.382284478Z","65","49","367","231","31","7","6","605","111","52","4","141","144","9"
"2018-12-18T14:00:01.89351851Z","67","58","377","232","18","7","7","614","107","53","5","142","146","7"
"2018-12-18T14:15:01.912905075Z","70","60","383","237","20","11","8","628","115","53","6","147","148","5"
"2018-12-18T14:30:02.104230308Z","71","56","391","244","26","17","12","655","133","54","5","154","153","3"
"2018-12-18T14:45:02.356604555Z","71","58","403","246","11","32","7","675","132","55","2","168","154","5"
"2018-12-18T15:00:01.488963913Z","72","62","407","247","9","29","7","684","133","56","3","171","155","7"
"2018-12-18T15:15:01.78552704Z","73","70","409","250","17","26","8","690","142","56","4","171","157","4"
"2018-12-18T15:30:01.920063204Z","74","77","419","253","19","34","8","706","167","56","7","178","159","5"
"2018-12-18T15:45:02.141722884Z","75","99","432","258","26","33","6","717","181","57","6","180","160","5"
"2018-12-18T16:00:02.333973151Z","77","106","443","260","20","29","7","724","184","60","7","182","161","7"
"2018-12-18T16:15:01.917775262Z","79","107","448","262","20","31","10","730","190","62","7","183","165","8"
"2018-12-18T16:30:01.85262298Z","82","101","461","267","19","24","8","749","195","64","8","186","168","5"
"2018-12-18T16:45:02.091368596Z","89","103","470","269","12","23","11","760","182","65","14","187","174","4"
"2018-12-18T17:00:02.362161417Z","91","104","473","270","10","25","8","766","188","66","13","190","174","5"
"2018-12-18T17:15:01.710618996Z","93","108","475","273","11","24","12","776","190","66","14","192","180","4"
"2018-12-18T17:30:01.891150829Z","95","101","479","277","20","31","8","782","191","66","16","196","183","5"
"2018-12-18T17:45:02.060389023Z","97","128","503","287","23","18","11","796","205","68","16","198","187","8"
"2018-12-18T18:00:02.387861258Z","98","130","512","291","27","16","10","807","190","69","13","200","188","5"
"2018-12-18T18:15:01.592182901Z","98","130","515","292","20","16","12","809","184","71","13","200","190","5"
"2018-12-18T18:30:01.503928991Z","98","125","516","293","16","17","11","811","176","73","8","201","191","5"
"2018-12-18T18:45:01.863365257Z","98","99","520","297","8","22","6","820","165","73","5","205","193","4"
"2018-12-18T19:00:02.094345592Z","100","97","520","297","13","16","9","827","146","79","5","205","199","9"
"2018-12-18T19:15:02.264572212Z","100","85","520","298","17","16","14","831","138","80","2","206","205","7"
"2018-12-18T19:30:02.268422577Z","101","63","520","301","15","10","11","833","115","83","3","207","211","12"
"2018-12-18T19:45:01.411632633Z","101","29","520","306","15","12","12","837","87","86","0","212","216","13"
"2018-12-18T20:00:01.48097064Z","101","19","521","306","6","7","8","838","59","86","1","214","216","11"
"2018-12-18T20:15:01.812526342Z","103","8","521","307","5","4","8","838","42","86","2","214","218","7"
"2018-12-18T20:30:01.973906849Z","103","4","522","308","5","2","7","839","27","87","1","214","220","5"
"2018-12-18T20:45:01.971484843Z","103","1","522","308","4","2","4","840","16","87","0","216","220","4"
"2018-12-18T21:00:02.060581415Z","105","1","522","309","2","1","5","840","15","88","2","217","220","4"
"2018-12-18T21:15:02.331716398Z","105","0","522","309","1","0","1","841","9","91","0","217","220","5"
"2018-12-18T21:30:01.574619337Z","105","0","522","309","1","0","1","842","2","91","0","217","221","0"
"2018-12-18T21:45:05.310028558Z","105","0","522","309","1","0","0","842","1","91","0","217","221","0"
"2018-12-18T22:00:01.800196623Z","105","0","522","309","1","0","0","842","1","91","0","217","221","0"
"2018-12-18T22:15:01.911008219Z","105","0","522","309","1","0","0","842","1","91","0","217","221","0"
"2018-12-18T22:30:02.099150123Z","105","0","522","309","1","0","0","842","1","91","0","217","221","0"
"2018-12-18T22:45:01.388109214Z","105","0","522","309","1","0","0","842","1","91","0","217","221","0"
"2018-12-18T23:00:01.524215057Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T23:15:02.066220511Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T23:30:01.486575852Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-18T23:45:01.962772977Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T00:00:01.450513009Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T00:15:01.622748531Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T00:30:01.939703385Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T00:45:02.103373458Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T01:00:02.110425234Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T01:15:02.048606633Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T01:30:01.629423813Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T01:45:01.397589887Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T02:00:01.642176974Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T02:15:01.588012179Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T02:30:02.150419426Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T02:45:02.265098962Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T03:00:01.334464716Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T03:15:01.342381223Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T03:30:01.940597731Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T03:45:01.974304968Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T04:00:01.377294937Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T04:15:01.463862386Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T04:30:01.871542864Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T04:45:01.883319479Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T05:00:02.220194136Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T05:15:01.358606673Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T05:30:01.416279853Z","0","0","0","1","1","0","0","1","1","0","0","0","0","0"
"2018-12-19T05:45:01.892864885Z","0","1","1","1","1","0","0","2","2","0","0","0","0","0"
"2018-12-19T06:00:02.022384319Z","0","3","3","1","1","0","0","4","4","0","0","0","0","0"
"2018-12-19T06:15:02.207915005Z","3","1","4","1","1","0","0","5","5","0","3","0","0","0"
"2018-12-19T06:30:02.222059751Z","3","3","4","1","1","0","0","5","5","0","1","0","0","0"
"2018-12-19T06:45:01.722422204Z","3","2","4","2","2","0","0","6","6","1","1","0","0","1"
"2018-12-19T07:00:01.466713561Z","3","5","8","3","2","0","0","10","10","1","1","0","0","1"
"2018-12-19T07:15:01.960772512Z","3","10","13","15","14","1","1","28","28","1","1","1","1","1"
"2018-12-19T07:30:02.055371505Z","5","18","25","44","42","3","4","81","81","3","3","4","5","3"
"2018-12-19T07:45:02.299423382Z","7","52","61","89","82","12","8","170","164","4","3","14","10","3"
"2018-12-19T08:00:02.165277547Z","7","60","68","94","76","17","5","190","169","7","3","20","12","6"
"2018-12-19T08:15:02.134807508Z","8","62","73","99","77","22","9","210","186","11","2","25","17","10"
"2018-12-19T08:30:01.926844595Z","11","79","95","109","89","25","16","264","240","17","4","31","25","16"
"2018-12-19T08:45:01.951560232Z","16","94","116","114","86","33","14","307","263","22","9","40","30","19"
"2018-12-19T09:00:02.191993363Z","17","105","130","118","82","29","22","331","279","25","8","44","40","22"
"2018-12-19T09:15:01.586326117Z","20","128","153","126","56","24","19","350","275","27","13","46","43","23"
"2018-12-19T09:30:02.225305983Z","26","138","176","133","42","23","23","374","284","27","17","52","48","20"
"2018-12-19T09:45:01.579788218Z","31","136","197","138","27","35","23","403","283","27","17","68","55","21"
"2018-12-19T10:00:01.593238337Z","33","145","211","146","36","28","23","418","283","28","14","72","58","19"
"2018-12-19T10:15:01.917465724Z","36","147","223","151","39","26","19","433","286","31","13","73","59","22"
"2018-12-19T10:45:02.13633565Z","40","142","250","167","51","28","18","467","290","34","17","79","70","19"
"2018-12-19T11:00:02.27106512Z","42","154","266","173","40","27","18","491","299","36","19","87","73","18"
"2018-12-19T11:15:02.329751834Z","44","134","270","179","43","23","19","501","284","38","21","89","78","21"
"2018-12-19T11:30:01.562853975Z","44","139","280","183","38","23","21","517","287","44","16","93","82","25"
"2018-12-19T11:45:01.969132504Z","46","132","287","189","31","25","21","525","267","44","16","98","84","24"
"2018-12-19T12:00:02.392832108Z","46","127","289","194","35","20","24","531","253","46","14","99","90","26"
"2018-12-19T12:15:01.917992087Z","48","112","292","199","35","16","19","535","236","47","17","100","93","26"
"2018-12-19T12:30:01.405834572Z","49","106","294","201","31","13","21","542","226","52","16","101","98","28"
"2018-12-19T12:45:01.78211797Z","52","58","295","215","43","15","20","544","186","54","15","106","104","27"
"2018-12-19T13:00:02.129703226Z","54","58","297","218","29","13","20","549","162","55","11","109","111","27"
"2018-12-19T13:15:02.224890586Z","56","49","302","222","28","6","17","559","136","57","5","110","121","22"
"2018-12-19T13:30:01.508797933Z","57","43","302","225","25","5","10","560","105","60","4","112","122","18"
"2018-12-19T13:45:02.031384996Z","59","35","308","230","18","2","12","567","85","62","3","114","128","11"
"2018-12-19T14:00:01.392186723Z","59","41","316","238","20","2","10","575","79","62","2","114","131","5"
"2018-12-19T14:15:01.959731985Z","59","42","319","241","19","2","5","580","76","66","2","115","131","7"
"2018-12-19T14:30:01.687019905Z","59","39","321","253","33","3","6","596","88","67","2","117","132","7"
"2018-12-19T14:45:01.989696934Z","59","32","325","266","38","6","5","614","107","69","2","122","133","10"
"2018-12-19T15:00:02.320468361Z","59","35","329","266","38","6","5","621","109","69","2","123","133","10"
"2018-12-19T15:15:01.872299402Z","60","35","335","266","37","5","5","625","110","69","2","123","134","10"
"2018-12-19T15:30:02.355853526Z","62","45","343","268","33","11","8","646","131","70","3","127","138","10"
