fecha,0,1
2017-02-09 00:00:00+00:00,1510,
2017-02-10 00:00:00+00:00,430,
2017-02-11 00:00:00+00:00,20,
2017-02-12 00:00:00+00:00,30,
2017-02-13 00:00:00+00:00,740,
2017-02-14 00:00:00+00:00,800,
2017-02-15 00:00:00+00:00,480,
2017-02-16 00:00:00+00:00,520,
2017-02-17 00:00:00+00:00,590,
2017-02-18 00:00:00+00:00,20,
2017-02-19 00:00:00+00:00,30,
2017-02-20 00:00:00+00:00,910,
2017-02-21 00:00:00+00:00,470,
2017-02-22 00:00:00+00:00,520,
2017-02-23 00:00:00+00:00,450,
2017-02-24 00:00:00+00:00,240,
2017-02-25 00:00:00+00:00,30,
2017-02-26 00:00:00+00:00,20,
2017-02-27 00:00:00+00:00,520,
2017-02-28 00:00:00+00:00,500,
2017-03-01 00:00:00+00:00,520,
2017-03-02 00:00:00+00:00,330,
2017-03-03 00:00:00+00:00,340,
2017-03-04 00:00:00+00:00,20,
2017-03-05 00:00:00+00:00,10,
2017-03-06 00:00:00+00:00,680,
2017-03-07 00:00:00+00:00,1090,
2017-03-08 00:00:00+00:00,520,
2017-03-09 00:00:00+00:00,400,
2017-03-10 00:00:00+00:00,700,
2017-03-11 00:00:00+00:00,30,
2017-03-12 00:00:00+00:00,40,
2017-03-13 00:00:00+00:00,600,
2017-03-14 00:00:00+00:00,560,
2017-03-15 00:00:00+00:00,530,
2017-03-16 00:00:00+00:00,570,
2017-03-17 00:00:00+00:00,240,
2017-03-18 00:00:00+00:00,20,
2017-03-19 00:00:00+00:00,30,
2017-03-20 00:00:00+00:00,20,
2017-03-21 00:00:00+00:00,720,
2017-03-22 00:00:00+00:00,560,
2017-03-23 00:00:00+00:00,540,
2017-03-24 00:00:00+00:00,310,
2017-03-25 00:00:00+00:00,190,
2017-03-26 00:00:00+00:00,40,
2017-03-27 00:00:00+00:00,600,
2017-03-28 00:00:00+00:00,480,
2017-03-29 00:00:00+00:00,490,
2017-03-30 00:00:00+00:00,520,
2017-03-31 00:00:00+00:00,400,
2017-04-01 00:00:00+00:00,20,
2017-04-02 00:00:00+00:00,20,
2017-04-03 00:00:00+00:00,650,
2017-04-04 00:00:00+00:00,610,
2017-04-05 00:00:00+00:00,530,
2017-04-06 00:00:00+00:00,580,
2017-04-07 00:00:00+00:00,320,
2017-04-08 00:00:00+00:00,20,
2017-04-09 00:00:00+00:00,10,
2017-04-10 00:00:00+00:00,110,
2017-04-11 00:00:00+00:00,1660,
2017-04-12 00:00:00+00:00,2490,
2017-04-13 00:00:00+00:00,2450,
2017-04-14 00:00:00+00:00,2890,
2017-04-15 00:00:00+00:00,2890,
2017-04-16 00:00:00+00:00,2880,
2017-04-17 00:00:00+00:00,2960,
2017-04-18 00:00:00+00:00,1490,
2017-04-19 00:00:00+00:00,460,
2017-04-20 00:00:00+00:00,500,
2017-04-21 00:00:00+00:00,320,
2017-04-22 00:00:00+00:00,0,
2017-04-23 00:00:00+00:00,10,
2017-04-24 00:00:00+00:00,0,
2017-04-25 00:00:00+00:00,620,
2017-04-26 00:00:00+00:00,630,
2017-04-27 00:00:00+00:00,520,
2017-04-28 00:00:00+00:00,360,
2017-04-29 00:00:00+00:00,20,
2017-04-30 00:00:00+00:00,0,
2017-05-01 00:00:00+00:00,0,
2017-05-02 00:00:00+00:00,610,
2017-05-03 00:00:00+00:00,550,
2017-05-04 00:00:00+00:00,380,
2017-05-05 00:00:00+00:00,3400,
2017-05-06 00:00:00+00:00,11790,
2017-05-07 00:00:00+00:00,11490,
2017-05-08 00:00:00+00:00,700,
2017-05-09 00:00:00+00:00,700,
2017-05-10 00:00:00+00:00,520,
2017-05-11 00:00:00+00:00,490,
2017-05-12 00:00:00+00:00,20,
2017-05-13 00:00:00+00:00,10,
2017-05-14 00:00:00+00:00,30,
2017-05-15 00:00:00+00:00,520,
2017-05-16 00:00:00+00:00,550,
2017-05-17 00:00:00+00:00,530,
2017-05-18 00:00:00+00:00,490,
2017-05-19 00:00:00+00:00,270,
2017-05-20 00:00:00+00:00,10,
2017-05-21 00:00:00+00:00,0,
2017-05-22 00:00:00+00:00,700,
2017-05-23 00:00:00+00:00,580,
2017-05-24 00:00:00+00:00,320,
2017-05-25 00:00:00+00:00,250,
2017-05-26 00:00:00+00:00,10,
2017-05-27 00:00:00+00:00,0,
2017-05-28 00:00:00+00:00,10,
2017-05-29 00:00:00+00:00,320,
2017-05-30 00:00:00+00:00,550,
2017-05-31 00:00:00+00:00,340,
2017-06-01 00:00:00+00:00,260,
2017-06-02 00:00:00+00:00,250,
2017-06-03 00:00:00+00:00,0,
2017-06-04 00:00:00+00:00,10,
2017-06-05 00:00:00+00:00,390,
2017-06-06 00:00:00+00:00,440,
2017-06-07 00:00:00+00:00,350,
2017-06-08 00:00:00+00:00,400,
2017-06-09 00:00:00+00:00,430,
2017-06-10 00:00:00+00:00,20,
2017-06-11 00:00:00+00:00,0,
2017-06-12 00:00:00+00:00,840,
2017-06-13 00:00:00+00:00,410,
2017-06-14 00:00:00+00:00,300,
2017-06-15 00:00:00+00:00,430,
2017-06-16 00:00:00+00:00,400,
2017-06-17 00:00:00+00:00,0,
2017-06-18 00:00:00+00:00,20,
2017-06-19 00:00:00+00:00,1230,
2017-06-20 00:00:00+00:00,1020,
2017-06-21 00:00:00+00:00,400,
2017-06-22 00:00:00+00:00,870,
2017-06-23 00:00:00+00:00,250,
2017-06-24 00:00:00+00:00,0,
2017-06-25 00:00:00+00:00,10,
2017-06-26 00:00:00+00:00,430,
2017-06-27 00:00:00+00:00,400,
2017-06-28 00:00:00+00:00,480,
2017-06-29 00:00:00+00:00,400,
2017-06-30 00:00:00+00:00,220,
2017-07-01 00:00:00+00:00,20,
2017-07-02 00:00:00+00:00,10,
2017-07-03 00:00:00+00:00,430,
2017-07-04 00:00:00+00:00,470,
2017-07-05 00:00:00+00:00,220,
2017-07-06 00:00:00+00:00,320,
2017-07-07 00:00:00+00:00,280,
2017-07-08 00:00:00+00:00,0,
2017-07-09 00:00:00+00:00,0,
2017-07-10 00:00:00+00:00,510,
2017-07-11 00:00:00+00:00,240,
2017-07-12 00:00:00+00:00,180,
2017-07-13 00:00:00+00:00,830,
2017-07-14 00:00:00+00:00,150,
2017-07-15 00:00:00+00:00,10,
2017-07-16 00:00:00+00:00,30,
2017-07-17 00:00:00+00:00,180,
2017-07-18 00:00:00+00:00,160,
2017-07-19 00:00:00+00:00,190,
2017-07-20 00:00:00+00:00,200,
2017-07-21 00:00:00+00:00,190,
2017-07-22 00:00:00+00:00,50,
2017-07-23 00:00:00+00:00,0,
2017-07-24 00:00:00+00:00,160,
2017-07-25 00:00:00+00:00,240,
2017-07-26 00:00:00+00:00,300,
2017-07-27 00:00:00+00:00,180,
2017-07-28 00:00:00+00:00,140,
2017-07-29 00:00:00+00:00,0,
2017-07-30 00:00:00+00:00,0,
2017-07-31 00:00:00+00:00,110,
2017-08-01 00:00:00+00:00,10,
2017-08-02 00:00:00+00:00,0,
2017-08-03 00:00:00+00:00,30,
2017-08-04 00:00:00+00:00,0,
2017-08-05 00:00:00+00:00,0,
2017-08-06 00:00:00+00:00,30,
2017-08-07 00:00:00+00:00,0,
2017-08-08 00:00:00+00:00,0,
2017-08-09 00:00:00+00:00,60,
2017-08-10 00:00:00+00:00,0,
2017-08-11 00:00:00+00:00,0,
2017-08-12 00:00:00+00:00,40,
2017-08-13 00:00:00+00:00,0,
2017-08-14 00:00:00+00:00,0,
2017-08-15 00:00:00+00:00,50,
2017-08-16 00:00:00+00:00,70,
2017-08-17 00:00:00+00:00,50,
2017-08-18 00:00:00+00:00,100,
2017-08-19 00:00:00+00:00,0,
2017-08-20 00:00:00+00:00,0,
2017-08-21 00:00:00+00:00,160,
2017-08-22 00:00:00+00:00,80,
2017-08-23 00:00:00+00:00,110,
2017-08-24 00:00:00+00:00,100,
2017-08-25 00:00:00+00:00,410,
2017-08-26 00:00:00+00:00,0,
2017-08-27 00:00:00+00:00,50,
2017-08-28 00:00:00+00:00,80,
2017-08-29 00:00:00+00:00,140,
2017-08-30 00:00:00+00:00,120,
2017-08-31 00:00:00+00:00,620,
2017-09-01 00:00:00+00:00,670,
2017-09-02 00:00:00+00:00,10,
2017-09-03 00:00:00+00:00,10,
2017-09-04 00:00:00+00:00,360,
2017-09-05 00:00:00+00:00,240,
2017-09-06 00:00:00+00:00,200,
2017-09-07 00:00:00+00:00,200,
2017-09-08 00:00:00+00:00,50,
2017-09-09 00:00:00+00:00,40,
2017-09-10 00:00:00+00:00,0,
2017-09-11 00:00:00+00:00,1740,
2017-09-12 00:00:00+00:00,1290,
2017-09-13 00:00:00+00:00,320,
2017-09-14 00:00:00+00:00,470,
2017-09-15 00:00:00+00:00,300,
2017-09-16 00:00:00+00:00,0,
2017-09-17 00:00:00+00:00,10,
2017-09-18 00:00:00+00:00,580,
2017-09-19 00:00:00+00:00,470,
2017-09-20 00:00:00+00:00,520,
2017-09-21 00:00:00+00:00,500,
2017-09-22 00:00:00+00:00,880,
2017-09-23 00:00:00+00:00,0,
2017-09-24 00:00:00+00:00,0,
2017-09-25 00:00:00+00:00,650,
2017-09-26 00:00:00+00:00,600,
2017-09-27 00:00:00+00:00,830,
2017-09-28 00:00:00+00:00,530,
2017-09-29 00:00:00+00:00,410,
2017-09-30 00:00:00+00:00,0,
2017-10-01 00:00:00+00:00,10,
2017-10-02 00:00:00+00:00,660,
2017-10-03 00:00:00+00:00,570,
2017-10-04 00:00:00+00:00,770,
2017-10-05 00:00:00+00:00,720,
2017-10-06 00:00:00+00:00,350,
2017-10-07 00:00:00+00:00,10,
2017-10-08 00:00:00+00:00,30,
2017-10-09 00:00:00+00:00,960,
2017-10-10 00:00:00+00:00,630,
2017-10-11 00:00:00+00:00,520,
2017-10-12 00:00:00+00:00,10,
2017-10-13 00:00:00+00:00,60,
2017-10-14 00:00:00+00:00,0,
2017-10-15 00:00:00+00:00,0,
2017-10-16 00:00:00+00:00,0,
2017-10-17 00:00:00+00:00,810,
2017-10-18 00:00:00+00:00,620,
2017-10-19 00:00:00+00:00,680,
2017-10-20 00:00:00+00:00,260,
2017-10-21 00:00:00+00:00,10,
2017-10-22 00:00:00+00:00,40,
2017-10-23 00:00:00+00:00,590,
2017-10-24 00:00:00+00:00,570,
2017-10-25 00:00:00+00:00,610,
2017-10-26 00:00:00+00:00,540,
2017-10-27 00:00:00+00:00,390,
2017-10-28 00:00:00+00:00,10,
2017-10-29 00:00:00+00:00,0,
2017-10-30 00:00:00+00:00,420,
2017-10-31 00:00:00+00:00,570,
2017-11-01 00:00:00+00:00,10,
2017-11-02 00:00:00+00:00,220,
2017-11-03 00:00:00+00:00,0,
2017-11-04 00:00:00+00:00,0,
2017-11-05 00:00:00+00:00,0,
2017-11-06 00:00:00+00:00,550,
2017-11-07 00:00:00+00:00,580,
2017-11-08 00:00:00+00:00,20,
2017-11-09 00:00:00+00:00,410,
2017-11-10 00:00:00+00:00,270,
2017-11-11 00:00:00+00:00,0,
2017-11-12 00:00:00+00:00,20,
2017-11-13 00:00:00+00:00,550,
2017-11-14 00:00:00+00:00,460,
2017-11-15 00:00:00+00:00,560,
2017-11-16 00:00:00+00:00,570,
2017-11-17 00:00:00+00:00,360,
2017-11-18 00:00:00+00:00,0,
2017-11-19 00:00:00+00:00,20,
2017-11-20 00:00:00+00:00,520,
2017-11-21 00:00:00+00:00,1920,
2017-11-22 00:00:00+00:00,1650,
2017-11-23 00:00:00+00:00,450,
2017-11-24 00:00:00+00:00,290,
2017-11-25 00:00:00+00:00,10,
2017-11-26 00:00:00+00:00,20,
2017-11-27 00:00:00+00:00,590,
2017-11-28 00:00:00+00:00,550,
2017-11-29 00:00:00+00:00,530,
2017-11-30 00:00:00+00:00,600,
2017-12-01 00:00:00+00:00,410,
2017-12-02 00:00:00+00:00,10,
2017-12-03 00:00:00+00:00,10,
2017-12-04 00:00:00+00:00,560,
2017-12-05 00:00:00+00:00,410,
2017-12-06 00:00:00+00:00,0,
2017-12-07 00:00:00+00:00,130,
2017-12-08 00:00:00+00:00,20,
2017-12-09 00:00:00+00:00,0,
2017-12-10 00:00:00+00:00,10,
2017-12-11 00:00:00+00:00,520,
2017-12-12 00:00:00+00:00,490,
2017-12-13 00:00:00+00:00,470,
2017-12-14 00:00:00+00:00,560,
2017-12-15 00:00:00+00:00,280,
2017-12-16 00:00:00+00:00,0,
2017-12-17 00:00:00+00:00,20,
2017-12-18 00:00:00+00:00,560,
2017-12-19 00:00:00+00:00,470,
2017-12-20 00:00:00+00:00,390,
2017-12-21 00:00:00+00:00,480,
2017-12-22 00:00:00+00:00,170,
2017-12-23 00:00:00+00:00,20,
2017-12-24 00:00:00+00:00,30,
2017-12-25 00:00:00+00:00,0,
2017-12-26 00:00:00+00:00,150,
2017-12-27 00:00:00+00:00,50,
2017-12-28 00:00:00+00:00,110,
2017-12-29 00:00:00+00:00,60,
2017-12-30 00:00:00+00:00,0,
2017-12-31 00:00:00+00:00,20,
2018-01-01 00:00:00+00:00,0,
2018-01-02 00:00:00+00:00,90,
2018-01-03 00:00:00+00:00,50,
2018-01-04 00:00:00+00:00,60,
2018-01-05 00:00:00+00:00,30,
2018-01-06 00:00:00+00:00,20,
2018-01-07 00:00:00+00:00,20,
2018-01-08 00:00:00+00:00,330,
2018-01-09 00:00:00+00:00,260,
2018-01-10 00:00:00+00:00,310,
2018-01-11 00:00:00+00:00,340,
2018-01-12 00:00:00+00:00,360,
2018-01-13 00:00:00+00:00,10,
2018-01-14 00:00:00+00:00,40,
2018-01-15 00:00:00+00:00,380,
2018-01-16 00:00:00+00:00,340,
2018-01-17 00:00:00+00:00,350,
2018-01-18 00:00:00+00:00,350,
2018-01-19 00:00:00+00:00,300,
2018-01-20 00:00:00+00:00,10,
2018-01-21 00:00:00+00:00,20,
2018-01-22 00:00:00+00:00,340,
2018-01-23 00:00:00+00:00,310,
2018-01-24 00:00:00+00:00,450,
2018-01-25 00:00:00+00:00,340,
2018-01-26 00:00:00+00:00,10,
2018-01-27 00:00:00+00:00,0,
2018-01-28 00:00:00+00:00,30,
2018-01-29 00:00:00+00:00,880,
2018-01-30 00:00:00+00:00,1460,
2018-01-31 00:00:00+00:00,320,
2018-02-01 00:00:00+00:00,420,
2018-02-02 00:00:00+00:00,400,
2018-02-03 00:00:00+00:00,10,
2018-02-04 00:00:00+00:00,10,
2018-02-05 00:00:00+00:00,510,
2018-02-06 00:00:00+00:00,500,
2018-02-07 00:00:00+00:00,500,
2018-02-08 00:00:00+00:00,530,
2018-02-09 00:00:00+00:00,290,
2018-02-10 00:00:00+00:00,0,
2018-02-11 00:00:00+00:00,20,
2018-02-12 00:00:00+00:00,570,
2018-02-13 00:00:00+00:00,520,
2018-02-14 00:00:00+00:00,670,
2018-02-15 00:00:00+00:00,740,
2018-02-16 00:00:00+00:00,500,
2018-02-17 00:00:00+00:00,0,
2018-02-18 00:00:00+00:00,20,
2018-02-19 00:00:00+00:00,630,
2018-02-20 00:00:00+00:00,560,
2018-02-21 00:00:00+00:00,560,
2018-02-22 00:00:00+00:00,560,
2018-02-23 00:00:00+00:00,330,
2018-02-24 00:00:00+00:00,40,
2018-02-25 00:00:00+00:00,20,
2018-02-26 00:00:00+00:00,650,
2018-02-27 00:00:00+00:00,690,
2018-02-28 00:00:00+00:00,610,
2018-03-01 00:00:00+00:00,520,
2018-03-02 00:00:00+00:00,1830,
2018-03-03 00:00:00+00:00,2940,
2018-03-04 00:00:00+00:00,2920,
2018-03-05 00:00:00+00:00,1830,
2018-03-06 00:00:00+00:00,640,
2018-03-07 00:00:00+00:00,590,
2018-03-08 00:00:00+00:00,420,
2018-03-09 00:00:00+00:00,250,
2018-03-10 00:00:00+00:00,0,
2018-03-11 00:00:00+00:00,30,
2018-03-12 00:00:00+00:00,460,
2018-03-13 00:00:00+00:00,510,
2018-03-14 00:00:00+00:00,710,
2018-03-15 00:00:00+00:00,720,
2018-03-16 00:00:00+00:00,650,
2018-03-17 00:00:00+00:00,10,
2018-03-18 00:00:00+00:00,20,
2018-03-19 00:00:00+00:00,450,
2018-03-20 00:00:00+00:00,530,
2018-03-21 00:00:00+00:00,510,
2018-03-22 00:00:00+00:00,520,
2018-03-23 00:00:00+00:00,330,
2018-03-24 00:00:00+00:00,0,
2018-03-25 00:00:00+00:00,30,
2018-03-26 00:00:00+00:00,30,
2018-03-27 00:00:00+00:00,10,
2018-03-28 00:00:00+00:00,50,
2018-03-29 00:00:00+00:00,30,
2018-03-30 00:00:00+00:00,0,
2018-03-31 00:00:00+00:00,0,
2018-04-01 00:00:00+00:00,20,
2018-04-02 00:00:00+00:00,190,
2018-04-03 00:00:00+00:00,610,
2018-04-04 00:00:00+00:00,650,
2018-04-05 00:00:00+00:00,500,
2018-04-06 00:00:00+00:00,330,
2018-04-07 00:00:00+00:00,10,
2018-04-08 00:00:00+00:00,30,
2018-04-09 00:00:00+00:00,650,
2018-04-10 00:00:00+00:00,570,
2018-04-11 00:00:00+00:00,520,
2018-04-12 00:00:00+00:00,420,
2018-04-13 00:00:00+00:00,300,
2018-04-14 00:00:00+00:00,20,
2018-04-15 00:00:00+00:00,20,
2018-04-16 00:00:00+00:00,690,
2018-04-17 00:00:00+00:00,590,
2018-04-18 00:00:00+00:00,860,
2018-04-19 00:00:00+00:00,560,
2018-04-20 00:00:00+00:00,380,
2018-04-21 00:00:00+00:00,0,
2018-04-22 00:00:00+00:00,30,
2018-04-23 00:00:00+00:00,0,
2018-04-24 00:00:00+00:00,570,
2018-04-25 00:00:00+00:00,690,
2018-04-26 00:00:00+00:00,1620,
2018-04-27 00:00:00+00:00,1910,
2018-04-28 00:00:00+00:00,10,
2018-04-29 00:00:00+00:00,20,
2018-04-30 00:00:00+00:00,250,
2018-05-01 00:00:00+00:00,0,
2018-05-02 00:00:00+00:00,740,
2018-05-03 00:00:00+00:00,670,
2018-05-04 00:00:00+00:00,470,
2018-05-05 00:00:00+00:00,10,
2018-05-06 00:00:00+00:00,0,
2018-05-07 00:00:00+00:00,1000,
2018-05-08 00:00:00+00:00,760,
2018-05-09 00:00:00+00:00,1060,
2018-05-10 00:00:00+00:00,620,
2018-05-11 00:00:00+00:00,100,
2018-05-12 00:00:00+00:00,0,
2018-05-13 00:00:00+00:00,20,
2018-05-14 00:00:00+00:00,1320,
2018-05-15 00:00:00+00:00,1380,
2018-05-16 00:00:00+00:00,440,
2018-05-17 00:00:00+00:00,440,
2018-05-18 00:00:00+00:00,270,
2018-05-19 00:00:00+00:00,20,
2018-05-20 00:00:00+00:00,20,
2018-05-21 00:00:00+00:00,410,
2018-05-22 00:00:00+00:00,400,
2018-05-23 00:00:00+00:00,400,
2018-05-24 00:00:00+00:00,420,
2018-05-25 00:00:00+00:00,460,
2018-05-26 00:00:00+00:00,390,
2018-05-27 00:00:00+00:00,40,
2018-05-28 00:00:00+00:00,1950,
2018-05-29 00:00:00+00:00,1480,
2018-05-30 00:00:00+00:00,490,
2018-05-31 00:00:00+00:00,410,
2018-06-01 00:00:00+00:00,20,
2018-06-02 00:00:00+00:00,10,
2018-06-03 00:00:00+00:00,0,
2018-06-04 00:00:00+00:00,0,
2018-06-05 00:00:00+00:00,500,
2018-06-06 00:00:00+00:00,350,
2018-06-07 00:00:00+00:00,280,
2018-06-08 00:00:00+00:00,340,
2018-06-09 00:00:00+00:00,20,
2018-06-10 00:00:00+00:00,20,
2018-06-11 00:00:00+00:00,450,
2018-06-12 00:00:00+00:00,370,
2018-06-13 00:00:00+00:00,710,
2018-06-14 00:00:00+00:00,260,
2018-06-15 00:00:00+00:00,280,
2018-06-16 00:00:00+00:00,10,
2018-06-17 00:00:00+00:00,30,
2018-06-18 00:00:00+00:00,1660,
2018-06-19 00:00:00+00:00,460,
2018-06-20 00:00:00+00:00,320,
2018-06-21 00:00:00+00:00,440,
2018-06-22 00:00:00+00:00,250,
2018-06-23 00:00:00+00:00,20,
2018-06-24 00:00:00+00:00,20,
2018-06-25 00:00:00+00:00,1390,
2018-06-26 00:00:00+00:00,1820,
2018-06-27 00:00:00+00:00,1740,
2018-06-28 00:00:00+00:00,470,
2018-06-29 00:00:00+00:00,300,
2018-06-30 00:00:00+00:00,250,
2018-07-01 00:00:00+00:00,110,
2018-07-02 00:00:00+00:00,820,
2018-07-03 00:00:00+00:00,580,
2018-07-04 00:00:00+00:00,400,
2018-07-05 00:00:00+00:00,320,
2018-07-06 00:00:00+00:00,120,
2018-07-07 00:00:00+00:00,0,
2018-07-08 00:00:00+00:00,40,
2018-07-09 00:00:00+00:00,440,
2018-07-10 00:00:00+00:00,230,
2018-07-11 00:00:00+00:00,350,
2018-07-12 00:00:00+00:00,1760,
2018-07-13 00:00:00+00:00,2150,
2018-07-14 00:00:00+00:00,20,
2018-07-15 00:00:00+00:00,30,
2018-07-16 00:00:00+00:00,1070,
2018-07-17 00:00:00+00:00,1770,
2018-07-18 00:00:00+00:00,1430,
2018-07-19 00:00:00+00:00,950,
2018-07-20 00:00:00+00:00,400,
2018-07-21 00:00:00+00:00,10,
2018-07-22 00:00:00+00:00,10,
2018-07-23 00:00:00+00:00,250,
2018-07-24 00:00:00+00:00,210,
2018-07-25 00:00:00+00:00,150,
2018-07-26 00:00:00+00:00,130,
2018-07-27 00:00:00+00:00,180,
2018-07-28 00:00:00+00:00,30,
2018-07-29 00:00:00+00:00,30,
2018-07-30 00:00:00+00:00,180,
2018-07-31 00:00:00+00:00,140,
2018-08-01 00:00:00+00:00,10,
2018-08-02 00:00:00+00:00,0,
2018-08-03 00:00:00+00:00,20,
2018-08-04 00:00:00+00:00,0,
2018-08-05 00:00:00+00:00,10,
2018-08-06 00:00:00+00:00,10,
2018-08-07 00:00:00+00:00,10,
2018-08-08 00:00:00+00:00,10,
2018-08-09 00:00:00+00:00,20,
2018-08-10 00:00:00+00:00,10,
2018-08-11 00:00:00+00:00,10,
2018-08-12 00:00:00+00:00,20,
2018-08-13 00:00:00+00:00,0,
2018-08-14 00:00:00+00:00,10,
2018-08-15 00:00:00+00:00,0,
2018-08-16 00:00:00+00:00,0,
2018-08-17 00:00:00+00:00,60,
2018-08-18 00:00:00+00:00,0,
2018-08-19 00:00:00+00:00,20,
2018-08-20 00:00:00+00:00,90,
2018-08-21 00:00:00+00:00,0,
2018-08-22 00:00:00+00:00,0,
2018-08-23 00:00:00+00:00,0,
2018-08-24 00:00:00+00:00,80,
2018-08-25 00:00:00+00:00,30,
2018-08-26 00:00:00+00:00,50,
2018-08-27 00:00:00+00:00,90,
2018-08-28 00:00:00+00:00,130,
2018-08-29 00:00:00+00:00,130,
2018-08-30 00:00:00+00:00,100,
2018-08-31 00:00:00+00:00,140,
2018-09-01 00:00:00+00:00,10,
2018-09-02 00:00:00+00:00,30,
2018-09-03 00:00:00+00:00,250,
2018-09-04 00:00:00+00:00,280,
2018-09-05 00:00:00+00:00,260,
2018-09-06 00:00:00+00:00,310,
2018-09-07 00:00:00+00:00,260,
2018-09-08 00:00:00+00:00,10,
2018-09-09 00:00:00+00:00,40,
2018-09-10 00:00:00+00:00,500,
2018-09-11 00:00:00+00:00,1130,
2018-09-12 00:00:00+00:00,470,
2018-09-13 00:00:00+00:00,500,
2018-09-14 00:00:00+00:00,370,
2018-09-15 00:00:00+00:00,20,
2018-09-16 00:00:00+00:00,30,
2018-09-17 00:00:00+00:00,1100,
2018-09-18 00:00:00+00:00,1600,
2018-09-19 00:00:00+00:00,880,
2018-09-20 00:00:00+00:00,750,
2018-09-21 00:00:00+00:00,730,
2018-09-22 00:00:00+00:00,30,
2018-09-23 00:00:00+00:00,0,
2018-09-24 00:00:00+00:00,0,
2018-09-25 00:00:00+00:00,0,
2018-09-26 00:00:00+00:00,0,
2018-09-27 00:00:00+00:00,0,
2018-09-28 00:00:00+00:00,0,
2018-09-29 00:00:00+00:00,0,
2018-09-30 00:00:00+00:00,0,
2018-10-01 00:00:00+00:00,0,
2018-10-02 00:00:00+00:00,0,
2018-10-03 00:00:00+00:00,0,
2018-10-04 00:00:00+00:00,520,
2018-10-05 00:00:00+00:00,520,
2018-10-06 00:00:00+00:00,10,
2018-10-07 00:00:00+00:00,20,
2018-10-08 00:00:00+00:00,1460,
2018-10-09 00:00:00+00:00,1330,
2018-10-10 00:00:00+00:00,1150,
2018-10-11 00:00:00+00:00,1230,
2018-10-12 00:00:00+00:00,10,
2018-10-13 00:00:00+00:00,10,
2018-10-14 00:00:00+00:00,20,
2018-10-15 00:00:00+00:00,1370,
2018-10-16 00:00:00+00:00,690,
2018-10-17 00:00:00+00:00,900,
2018-10-18 00:00:00+00:00,1800,
2018-10-19 00:00:00+00:00,150,
2018-10-20 00:00:00+00:00,10,
